Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2018,1,4,10,30,87,922,603,87,922,603,0,5.5,55.94,0,0.08,7.1000000000000005,0.6000000000000001,318,63.480000000000004,12.200000000000001,1020,33.9720,26.5857,N/A
2018,1,4,11,0,89,944,661,89,944,661,0,6.1000000000000005,52.68,0,0.08,7,0.6000000000000001,315,64.45,12.600000000000001,1020,37.7884,29.6085,N/A
2018,1,4,11,30,91,957,703,91,957,703,0,6.1000000000000005,50.26,0,0.08,7,0.6000000000000001,313,62.79,13,1020,40.5736,31.8149,N/A
2018,1,4,12,0,93,964,728,93,964,728,0,6.6000000000000005,48.81,0,0.08,6.9,0.6000000000000001,310,63.54,13.4,1019,42.2361,33.1318,N/A
2018,1,4,12,30,95,963,734,95,963,734,0,6.6000000000000005,48.42,0,0.08,6.9,0.6000000000000001,308,62.31,13.700000000000001,1019,42.6415,33.4532,N/A
2018,1,4,13,0,97,953,721,97,953,721,0,7.1000000000000005,49.11,0,0.08,6.800000000000001,0.6000000000000001,305,62.86,14.100000000000001,1019,41.7860,32.7761,N/A
2018,1,4,13,30,97,938,689,97,938,689,0,7.1000000000000005,50.84,0,0.08,6.800000000000001,0.7000000000000001,304,61.99,14.3,1018,39.6788,31.1080,N/A
2018,1,4,14,0,94,919,641,94,919,641,0,7.6000000000000005,53.5,0,0.08,6.7,0.7000000000000001,303,62.85,14.600000000000001,1018,36.5180,28.6050,N/A
2018,1,4,14,30,91,894,578,91,894,578,0,7.6000000000000005,56.97,0,0.08,6.6000000000000005,0.7000000000000001,304,62.050000000000004,14.8,1018,32.3977,25.3423,N/A
2018,1,4,15,0,86,859,501,86,859,501,0,8.1,61.11,0,0.08,6.5,0.7000000000000001,304,63.59,15,1018,27.4367,21.4151,N/A
2018,1,4,15,30,80,810,412,80,810,412,0,8.1,65.78,0,0.08,6.4,0.7000000000000001,304,63.18,15.100000000000001,1018,21.8468,16.9936,N/A
2018,1,4,16,0,72,736,313,72,736,313,0,8.8,70.89,0,0.08,6.300000000000001,0.7000000000000001,303,65.48,15.200000000000001,1018,15.8950,12.2948,N/A
2018,1,4,16,30,70,501,188,61,625,209,0,8.8,76.33,25,0.08,6.300000000000001,0.8,303,66.33,15,1018,9.0931,6.9711,N/A
2018,1,4,17,0,47,350,96,46,450,108,0,9.5,82.02,25,0.08,6.2,0.8,303,70.45,14.8,1019,0.0000,0.0000,N/A
2018,1,4,17,30,21,138,26,22,165,28,0,9.5,87.8,8,0.08,6.300000000000001,0.8,304,70.91,14.700000000000001,1019,0.0000,0.0000,N/A
2018,1,4,18,0,0,0,0,0,0,0,0,9.9,94.22,0,0.08,6.300000000000001,0.8,304,73.53,14.600000000000001,1019,0.0000,0.0000,N/A
2018,1,4,18,30,0,0,0,0,0,0,0,9.9,100.49000000000001,0,0.08,6.300000000000001,0.8,304,73.53,14.600000000000001,1019,0.0000,0.0000,N/A
2018,1,4,19,0,0,0,0,0,0,0,0,10.200000000000001,106.88,0,0.08,6.4,0.8,306,76.05,14.4,1020,0.0000,0.0000,N/A
2018,1,4,19,30,0,0,0,0,0,0,2,10.200000000000001,113.37,0,0.08,6.4,0.8,308,76.54,14.3,1020,0.0000,0.0000,N/A
2018,1,4,20,0,0,0,0,0,0,0,3,10.4,119.93,0,0.08,6.4,0.8,309,77.79,14.200000000000001,1020,0.0000,0.0000,N/A
2018,1,4,20,30,0,0,0,0,0,0,8,10.4,126.55,0,0.08,6.5,0.8,311,78.37,14.100000000000001,1021,0.0000,0.0000,N/A
2018,1,4,21,0,0,0,0,0,0,0,8,10.4,133.22,0,0.08,6.5,0.8,313,78.92,14,1021,0.0000,0.0000,N/A
2018,1,4,21,30,0,0,0,0,0,0,3,10.4,139.93,0,0.08,6.6000000000000005,0.8,315,79.94,13.8,1021,0.0000,0.0000,N/A
2018,1,4,22,0,0,0,0,0,0,0,3,10.4,146.67000000000002,0,0.08,6.7,0.8,317,81.11,13.600000000000001,1021,0.0000,0.0000,N/A
2018,1,4,22,30,0,0,0,0,0,0,3,10.4,153.42000000000002,0,0.08,6.800000000000001,0.8,319,82.17,13.4,1021,0.0000,0.0000,N/A
2018,1,4,23,0,0,0,0,0,0,0,3,10.4,160.16,0,0.08,6.800000000000001,0.8,321,83.36,13.200000000000001,1021,0.0000,0.0000,N/A
2018,1,4,23,30,0,0,0,0,0,0,3,10.4,166.85,0,0.08,6.800000000000001,0.8,323,84.45,13,1021,0.0000,0.0000,N/A
2018,1,5,0,0,0,0,0,0,0,0,3,10.4,173.28,0,0.08,6.800000000000001,0.8,324,85.32000000000001,12.8,1021,0.0000,0.0000,N/A
2018,1,5,0,30,0,0,0,0,0,0,3,10.4,176.72,0,0.08,6.9,0.8,326,86.44,12.600000000000001,1021,0.0000,0.0000,N/A
2018,1,5,1,0,0,0,0,0,0,0,0,10.3,171.64000000000001,0,0.08,6.9,0.8,328,87.23,12.4,1021,0.0000,0.0000,N/A
2018,1,5,1,30,0,0,0,0,0,0,0,10.3,165.09,0,0.08,7,0.8,329,88.38,12.200000000000001,1021,0.0000,0.0000,N/A
2018,1,5,2,0,0,0,0,0,0,0,0,10.100000000000001,158.38,0,0.08,7.1000000000000005,0.8,330,88.45,12,1021,0.0000,0.0000,N/A
2018,1,5,2,30,0,0,0,0,0,0,0,10.100000000000001,151.63,0,0.08,7.2,0.8,332,89.62,11.8,1021,0.0000,0.0000,N/A
2018,1,5,3,0,0,0,0,0,0,0,0,9.8,144.88,0,0.08,7.2,0.8,333,88.55,11.600000000000001,1021,0.0000,0.0000,N/A
2018,1,5,3,30,0,0,0,0,0,0,0,9.8,138.15,0,0.08,7.2,0.8,334,89.23,11.5,1022,0.0000,0.0000,N/A
2018,1,5,4,0,0,0,0,0,0,0,0,9.200000000000001,131.44,0,0.08,7.1000000000000005,0.8,335,87.18,11.3,1022,0.0000,0.0000,N/A
2018,1,5,4,30,0,0,0,0,0,0,0,9.200000000000001,124.78,0,0.08,7,0.8,336,87.76,11.200000000000001,1022,0.0000,0.0000,N/A
2018,1,5,5,0,0,0,0,0,0,0,3,8.700000000000001,118.17,0,0.08,6.9,0.8,337,84.93,11.100000000000001,1022,0.0000,0.0000,N/A
2018,1,5,5,30,0,0,0,0,0,0,3,8.700000000000001,111.63,0,0.08,6.7,0.8,338,85.5,11,1022,0.0000,0.0000,N/A
2018,1,5,6,0,0,0,0,0,0,0,3,8.200000000000001,105.16,0,0.08,6.6000000000000005,0.8,339,83.23,10.9,1023,0.0000,0.0000,N/A
2018,1,5,6,30,0,0,0,0,0,0,3,8.200000000000001,98.8,0,0.08,6.5,0.8,339,82.68,11,1023,0.0000,0.0000,N/A
2018,1,5,7,0,0,0,0,0,0,0,3,7.9,92.55,0,0.08,6.5,0.8,339,80.48,11.100000000000001,1023,0.0000,0.0000,N/A
2018,1,5,7,30,14,0,14,28,236,43,3,7.9,86.25,67,0.08,6.6000000000000005,0.8,339,78.98,11.4,1024,0.0000,0.0000,N/A
2018,1,5,8,0,46,9,47,49,523,136,3,7.5,80.46000000000001,100,0.08,6.7,0.8,339,75.66,11.700000000000001,1024,0.0000,0.0000,N/A
2018,1,5,8,30,74,473,198,62,672,238,0,7.6000000000000005,74.82000000000001,33,0.08,6.6000000000000005,0.8,338,74.26,12,1025,9.6975,7.4550,N/A
2018,1,5,9,0,72,766,341,72,766,341,0,7.300000000000001,69.45,0,0.08,6.5,0.8,338,71.5,12.3,1025,17.5426,13.5940,N/A
2018,1,5,9,30,79,824,435,79,824,435,0,7.300000000000001,64.44,0,0.08,6.300000000000001,0.9,338,69.72,12.700000000000001,1026,23.2974,18.1423,N/A
2018,1,5,10,0,86,864,519,86,864,519,0,7,59.89,0,0.08,6.1000000000000005,0.9,339,66.97,13,1026,28.6315,22.3635,N/A
2018,1,5,10,30,90,895,592,90,895,592,0,7,55.9,0,0.08,5.7,0.9,340,65.25,13.4,1026,33.3588,26.1062,N/A
2018,1,5,11,0,93,918,650,93,918,650,0,6.800000000000001,52.620000000000005,0,0.08,5.4,0.9,341,62.64,13.8,1025,37.1688,29.1236,N/A
2018,1,5,11,30,94,932,691,94,932,691,0,6.800000000000001,50.18,0,0.08,5.1000000000000005,0.9,343,61.44,14.100000000000001,1025,39.8928,31.2818,N/A
2018,1,5,12,0,96,938,715,96,938,715,0,6.800000000000001,48.72,0,0.08,4.800000000000001,0.9,344,60.08,14.4,1025,41.4948,32.5511,N/A
2018,1,5,12,30,97,935,719,97,935,719,0,6.7,48.31,0,0.08,4.5,1,346,58.870000000000005,14.700000000000001,1024,41.7857,32.7828,N/A
2018,1,5,13,0,99,926,707,99,926,707,0,6.800000000000001,48.980000000000004,0,0.08,4.2,1,348,57.97,15,1024,40.9934,32.1555,N/A
2018,1,5,13,30,99,916,679,99,916,679,0,6.800000000000001,50.7,0,0.08,4,1,351,57.230000000000004,15.200000000000001,1024,39.1238,30.6741,N/A
2018,1,5,14,0,96,899,633,96,899,633,0,6.9,53.36,0,0.08,3.8000000000000003,1,354,56.67,15.5,1023,36.0840,28.2664,N/A
2018,1,5,14,30,93,872,570,93,872,570,0,6.9,56.82,0,0.08,3.6,1,357,55.95,15.700000000000001,1023,31.9736,25.0122,N/A
2018,1,5,15,0,89,834,494,89,834,494,0,7.300000000000001,60.96,0,0.08,3.5,1.1,360,56.89,15.8,1023,27.0783,21.1373,N/A
2018,1,5,15,30,82,784,406,82,784,406,0,7.300000000000001,65.63,0,0.08,3.5,1.1,182,56.89,15.8,1023,21.5533,16.7675,N/A
2018,1,5,16,0,75,710,309,75,710,309,0,8.200000000000001,70.74,0,0.08,3.5,1.1,4,60.230000000000004,15.9,1023,15.7134,12.1567,N/A
2018,1,5,16,30,68,514,191,63,598,206,0,8.200000000000001,76.18,17,0.08,3.7,1.2000000000000002,3,61.39,15.600000000000001,1023,9.2489,7.0925,N/A
2018,1,5,17,0,44,338,92,47,422,107,0,9.200000000000001,81.88,17,0.08,3.9000000000000004,1.2000000000000002,2,66.72,15.4,1023,0.0000,0.0000,N/A
2018,1,5,17,30,21,139,27,22,151,28,0,9.3,87.67,8,0.08,4.2,1.2000000000000002,5,67.22,15.3,1024,0.0000,0.0000,N/A
2018,1,5,18,0,0,0,0,0,0,0,0,9.9,94.08,0,0.08,4.4,1.3,7,70.47,15.200000000000001,1024,0.0000,0.0000,N/A
2018,1,5,18,30,0,0,0,0,0,0,0,9.9,100.35000000000001,0,0.08,4.4,1.3,7,70.47,15.200000000000001,1024,0.0000,0.0000,N/A
2018,1,5,19,0,0,0,0,0,0,0,0,10.600000000000001,106.75,0,0.09,5,1.3,7,73,15.4,1024,0.0000,0.0000,N/A
2018,1,5,19,30,0,0,0,0,0,0,0,10.600000000000001,113.23,0,0.09,5.2,1.4000000000000001,7,73.07000000000001,15.4,1025,0.0000,0.0000,N/A
2018,1,5,20,0,0,0,0,0,0,0,0,11.200000000000001,119.8,0,0.09,5.4,1.4000000000000001,8,76.15,15.4,1025,0.0000,0.0000,N/A
2018,1,5,20,30,0,0,0,0,0,0,0,11.200000000000001,126.42,0,0.09,5.4,1.4000000000000001,9,76.15,15.4,1025,0.0000,0.0000,N/A
2018,1,5,21,0,0,0,0,0,0,0,0,11.700000000000001,133.09,0,0.09,5.5,1.4000000000000001,11,78.69,15.4,1025,0.0000,0.0000,N/A
2018,1,5,21,30,0,0,0,0,0,0,0,11.700000000000001,139.8,0,0.09,5.5,1.5,12,78.69,15.4,1025,0.0000,0.0000,N/A
2018,1,5,22,0,0,0,0,0,0,0,0,12.200000000000001,146.54,0,0.09,5.6000000000000005,1.5,14,81.34,15.4,1025,0.0000,0.0000,N/A
2018,1,5,22,30,0,0,0,0,0,0,0,12.200000000000001,153.29,0,0.09,5.5,1.5,14,81.86,15.3,1025,0.0000,0.0000,N/A
2018,1,5,23,0,0,0,0,0,0,0,0,12.600000000000001,160.03,0,0.09,5.5,1.5,15,84,15.3,1025,0.0000,0.0000,N/A
2018,1,5,23,30,0,0,0,0,0,0,0,12.600000000000001,166.72,0,0.09,5.4,1.5,16,83.92,15.3,1024,0.0000,0.0000,N/A
2018,1,6,0,0,0,0,0,0,0,0,0,12.8,173.14000000000001,0,0.09,5.4,1.5,16,85.2,15.3,1024,0.0000,0.0000,N/A
2018,1,6,0,30,0,0,0,0,0,0,0,12.8,176.64000000000001,0,0.09,5.300000000000001,1.6,16,85.2,15.3,1024,0.0000,0.0000,N/A
2018,1,6,1,0,0,0,0,0,0,0,0,13,171.69,0,0.09,5.300000000000001,1.6,16,85.46000000000001,15.4,1024,0.0000,0.0000,N/A
2018,1,6,1,30,0,0,0,0,0,0,0,13,165.16,0,0.09,5.300000000000001,1.6,16,85.46000000000001,15.4,1024,0.0000,0.0000,N/A
2018,1,6,2,0,0,0,0,0,0,0,0,13,158.45000000000002,0,0.09,5.4,1.6,15,85.88,15.4,1023,0.0000,0.0000,N/A
2018,1,6,2,30,0,0,0,0,0,0,0,13,151.70000000000002,0,0.09,5.5,1.6,14,85.88,15.4,1023,0.0000,0.0000,N/A
2018,1,6,3,0,0,0,0,0,0,0,0,13.100000000000001,144.95000000000002,0,0.09,5.7,1.7000000000000002,13,85.91,15.4,1023,0.0000,0.0000,N/A
2018,1,6,3,30,0,0,0,0,0,0,0,13.100000000000001,138.22,0,0.09,5.800000000000001,1.7000000000000002,13,85.91,15.4,1023,0.0000,0.0000,N/A
2018,1,6,4,0,0,0,0,0,0,0,0,13,131.51,0,0.09,6,1.7000000000000002,13,85.43,15.4,1023,0.0000,0.0000,N/A
2018,1,6,4,30,0,0,0,0,0,0,0,13,124.85000000000001,0,0.09,6.2,1.8,14,85.43,15.4,1023,0.0000,0.0000,N/A
2018,1,6,5,0,0,0,0,0,0,0,0,12.9,118.23,0,0.09,6.300000000000001,1.8,15,84.35000000000001,15.5,1023,0.0000,0.0000,N/A
2018,1,6,5,30,0,0,0,0,0,0,0,12.9,111.68,0,0.09,6.4,1.8,16,84.44,15.5,1024,0.0000,0.0000,N/A
2018,1,6,6,0,0,0,0,0,0,0,0,12.8,105.21000000000001,0,0.09,6.5,1.8,17,83.64,15.600000000000001,1024,0.0000,0.0000,N/A
2018,1,6,6,30,0,0,0,0,0,0,0,12.8,98.84,0,0.09,6.5,1.8,18,83.11,15.700000000000001,1024,0.0000,0.0000,N/A
2018,1,6,7,0,0,0,0,0,0,0,0,12.9,92.59,0,0.09,6.6000000000000005,1.8,20,82.78,15.8,1025,0.0000,0.0000,N/A
2018,1,6,7,30,22,75,27,28,150,38,3,12.9,86.28,33,0.09,6.6000000000000005,1.8,21,80.7,16.2,1025,0.0000,0.0000,N/A
2018,1,6,8,0,55,202,88,58,393,123,0,13,80.48,50,0.09,6.7,1.8,22,79.62,16.5,1025,0.0000,0.0000,N/A
2018,1,6,8,30,80,474,204,76,552,220,0,13,74.83,17,0.09,6.7,1.8,23,77.63,16.900000000000002,1025,9.9905,7.6800,N/A
2018,1,6,9,0,89,653,318,89,653,318,0,13,69.45,0,0.09,6.7,1.8,25,76.35000000000001,17.2,1026,16.3594,12.6771,N/A
2018,1,6,9,30,98,725,411,98,725,411,0,13,64.43,0,0.09,6.7,1.8,28,73.98,17.7,1026,22.0136,17.1427,N/A
2018,1,6,10,0,104,776,494,104,776,494,0,13.100000000000001,59.86,0,0.09,6.6000000000000005,1.8,31,72.66,18.1,1026,27.2571,21.2904,N/A
2018,1,6,10,30,109,812,565,109,812,565,0,13.100000000000001,55.86,0,0.09,6.5,1.8,32,70.8,18.5,1025,31.8435,24.9207,N/A
2018,1,6,11,0,113,839,623,113,839,623,0,13.3,52.56,0,0.09,6.5,1.7000000000000002,33,70.17,18.900000000000002,1025,35.6337,27.9214,N/A
2018,1,6,11,30,116,854,664,116,854,664,0,13.3,50.1,0,0.09,6.4,1.7000000000000002,31,69.31,19.1,1025,38.3454,30.0691,N/A
2018,1,6,12,0,196,470,507,118,862,688,0,13.5,48.61,0,0.09,6.4,1.7000000000000002,30,69.34,19.3,1024,29.4348,23.0911,N/A
2018,1,6,12,30,262,68,307,118,866,695,3,13.5,48.18,0,0.09,6.5,1.7000000000000002,28,69.34,19.3,1024,17.8496,14.0043,N/A
2018,1,6,13,0,291,155,393,115,866,685,2,13.600000000000001,48.85,0,0.09,6.6000000000000005,1.7000000000000002,26,69.11,19.400000000000002,1024,22.7973,17.8830,N/A
2018,1,6,13,30,226,60,264,113,858,658,3,13.600000000000001,50.550000000000004,0,0.09,6.7,1.7000000000000002,24,69.04,19.400000000000002,1023,15.2202,11.9336,N/A
2018,1,6,14,0,248,141,332,110,842,614,3,13.5,53.2,0,0.09,6.9,1.7000000000000002,23,68.68,19.400000000000002,1023,18.9385,14.8363,N/A
2018,1,6,14,30,166,80,210,106,816,554,3,13.5,56.67,0,0.09,7,1.7000000000000002,21,69.11,19.3,1023,11.7886,9.2226,N/A
2018,1,6,15,0,50,0,50,100,779,480,3,13.3,60.800000000000004,0,0.09,7.2,1.7000000000000002,19,68.56,19.200000000000003,1023,2.7434,2.1417,N/A
2018,1,6,15,30,34,0,34,93,725,394,3,13.3,65.48,0,0.09,7.300000000000001,1.7000000000000002,19,69.92,18.900000000000002,1024,1.8070,1.4060,N/A
2018,1,6,16,0,28,0,28,84,648,299,4,13.100000000000001,70.58,0,0.09,7.4,1.7000000000000002,19,69.73,18.7,1024,1.4259,1.1034,N/A
2018,1,6,16,30,21,0,21,71,534,200,3,13.100000000000001,76.03,67,0.09,7.300000000000001,1.7000000000000002,19,71.04,18.400000000000002,1024,1.0181,0.7809,N/A
2018,1,6,17,0,11,0,11,53,357,104,3,12.9,81.73,100,0.09,7.2,1.7000000000000002,19,72.28,18,1024,0.0000,0.0000,N/A
2018,1,6,17,30,3,0,3,23,116,28,3,12.9,87.53,67,0.09,7.2,1.7000000000000002,19,73.19,17.8,1024,0.0000,0.0000,N/A
2018,1,6,18,0,0,0,0,0,0,0,3,12.8,93.93,0,0.09,7.2,1.6,19,74.17,17.5,1025,0.0000,0.0000,N/A
2018,1,6,18,30,0,0,0,0,0,0,0,12.8,100.21000000000001,0,0.09,7.2,1.6,19,74.17,17.5,1025,0.0000,0.0000,N/A
2018,1,6,19,0,0,0,0,0,0,0,0,12.9,106.61,0,0.09,7.2,1.6,20,75.16,17.3,1025,0.0000,0.0000,N/A
2018,1,6,19,30,0,0,0,0,0,0,0,12.9,113.10000000000001,0,0.09,7.1000000000000005,1.6,22,75.71000000000001,17.2,1026,0.0000,0.0000,N/A
2018,1,6,20,0,0,0,0,0,0,0,0,12.9,119.66,0,0.09,7.1000000000000005,1.6,24,76.5,17.1,1026,0.0000,0.0000,N/A
2018,1,6,20,30,0,0,0,0,0,0,0,12.9,126.29,0,0.09,7,1.6,26,76.5,17.1,1026,0.0000,0.0000,N/A
2018,1,6,21,0,0,0,0,0,0,0,0,13.100000000000001,132.96,0,0.09,6.9,1.6,27,77.11,17.1,1026,0.0000,0.0000,N/A
2018,1,6,21,30,0,0,0,0,0,0,0,13.100000000000001,139.68,0,0.09,6.9,1.6,28,77.60000000000001,17,1026,0.0000,0.0000,N/A
2018,1,6,22,0,0,0,0,0,0,0,0,13.200000000000001,146.42000000000002,0,0.09,6.800000000000001,1.6,28,78.56,17,1026,0.0000,0.0000,N/A
2018,1,6,22,30,0,0,0,0,0,0,0,13.200000000000001,153.17000000000002,0,0.09,6.7,1.6,26,78.48,17,1025,0.0000,0.0000,N/A
2018,1,6,23,0,0,0,0,0,0,0,0,13.4,159.91,0,0.09,6.7,1.6,25,79.93,16.900000000000002,1025,0.0000,0.0000,N/A
2018,1,6,23,30,0,0,0,0,0,0,0,13.4,166.59,0,0.09,6.7,1.6,23,79.93,16.900000000000002,1025,0.0000,0.0000,N/A
2018,1,7,0,0,0,0,0,0,0,0,0,13.5,172.99,0,0.09,6.7,1.6,22,81.11,16.8,1025,0.0000,0.0000,N/A
2018,1,7,0,30,0,0,0,0,0,0,0,13.5,176.54,0,0.09,6.7,1.6,22,81.03,16.8,1024,0.0000,0.0000,N/A
2018,1,7,1,0,0,0,0,0,0,0,0,13.600000000000001,171.72,0,0.09,6.7,1.6,23,82.04,16.7,1024,0.0000,0.0000,N/A
2018,1,7,1,30,0,0,0,0,0,0,0,13.600000000000001,165.22,0,0.09,6.6000000000000005,1.7000000000000002,24,82.04,16.7,1024,0.0000,0.0000,N/A
2018,1,7,2,0,0,0,0,0,0,0,0,13.700000000000001,158.52,0,0.09,6.6000000000000005,1.7000000000000002,25,82.52,16.7,1024,0.0000,0.0000,N/A
2018,1,7,2,30,0,0,0,0,0,0,0,13.700000000000001,151.77,0,0.09,6.5,1.7000000000000002,27,82,16.8,1024,0.0000,0.0000,N/A
2018,1,7,3,0,0,0,0,0,0,0,0,13.8,145.02,0,0.09,6.4,1.7000000000000002,28,82.44,16.8,1024,0.0000,0.0000,N/A
2018,1,7,3,30,0,0,0,0,0,0,0,13.8,138.28,0,0.09,6.4,1.8,31,82.44,16.8,1024,0.0000,0.0000,N/A
2018,1,7,4,0,0,0,0,0,0,0,0,13.9,131.57,0,0.09,6.300000000000001,1.8,33,82.88,16.8,1024,0.0000,0.0000,N/A
2018,1,7,4,30,0,0,0,0,0,0,0,13.9,124.91,0,0.09,6.300000000000001,1.8,35,82.88,16.8,1024,0.0000,0.0000,N/A
2018,1,7,5,0,0,0,0,0,0,0,0,14,118.29,0,0.09,6.300000000000001,1.8,38,83.5,16.8,1024,0.0000,0.0000,N/A
2018,1,7,5,30,0,0,0,0,0,0,0,14,111.73,0,0.09,6.2,1.8,39,82.97,16.900000000000002,1024,0.0000,0.0000,N/A
2018,1,7,6,0,0,0,0,0,0,0,0,14.100000000000001,105.26,0,0.09,6.2,1.8,41,83.60000000000001,16.900000000000002,1024,0.0000,0.0000,N/A
2018,1,7,6,30,0,0,0,0,0,0,0,14.100000000000001,98.88,0,0.09,6.2,1.8,42,82.03,17.2,1024,0.0000,0.0000,N/A
2018,1,7,7,0,0,0,0,0,0,0,0,14.3,92.62,0,0.09,6.2,1.8,44,81.79,17.400000000000002,1025,0.0000,0.0000,N/A
2018,1,7,7,30,24,86,30,28,163,38,0,14.3,86.31,33,0.09,6.300000000000001,1.8,45,78.77,18,1025,0.0000,0.0000,N/A
2018,1,7,8,0,59,275,104,55,419,124,0,14.5,80.49,42,0.09,6.4,1.8,46,77.49,18.5,1025,0.0000,0.0000,N/A
2018,1,7,8,30,75,543,217,71,578,222,0,14.5,74.83,8,0.09,6.4,1.8,47,75.58,18.900000000000002,1025,10.6272,8.1695,N/A
2018,1,7,9,0,82,682,322,82,682,322,0,14.600000000000001,69.44,0,0.09,6.4,1.8,48,74.41,19.3,1025,16.5666,12.8379,N/A
2018,1,7,9,30,91,750,415,91,750,415,0,14.600000000000001,64.4,0,0.09,6.5,1.8,50,73.04,19.6,1025,22.2327,17.3137,N/A
2018,1,7,10,0,107,747,483,96,799,498,0,14.5,59.82,0,0.09,6.5,1.8,51,70.79,20,1025,26.6564,20.8216,N/A
2018,1,7,10,30,151,618,498,102,833,570,0,14.5,55.800000000000004,0,0.09,6.5,1.8,52,69.92,20.200000000000003,1025,28.0755,21.9724,N/A
2018,1,7,11,0,233,361,453,105,856,626,2,14.4,52.480000000000004,0,0.09,6.5,1.8,53,68.98,20.3,1025,25.9188,20.3096,N/A
2018,1,7,11,30,235,443,520,107,870,666,2,14.4,50.01,0,0.09,6.5,1.9000000000000001,54,68.49,20.400000000000002,1024,30.0395,23.5565,N/A
2018,1,7,12,0,258,177,375,110,876,690,3,14.4,48.5,0,0.09,6.5,1.9000000000000001,55,67.96000000000001,20.5,1024,21.7795,17.0862,N/A
2018,1,7,12,30,217,284,407,107,885,698,3,14.4,48.06,0,0.09,6.5,1.9000000000000001,56,67.89,20.5,1023,23.6734,18.5740,N/A
2018,1,7,13,0,117,845,675,100,894,690,0,14.4,48.7,0,0.09,6.6000000000000005,1.9000000000000001,57,67.63,20.6,1023,39.1761,30.7324,N/A
2018,1,7,13,30,100,882,662,100,882,662,0,14.4,50.4,0,0.09,6.6000000000000005,1.9000000000000001,58,67.56,20.6,1022,38.1873,29.9426,N/A
2018,1,7,14,0,97,865,617,97,865,617,0,14.4,53.050000000000004,0,0.09,6.7,2,59,68.17,20.5,1022,35.2183,27.5913,N/A
2018,1,7,14,30,94,838,557,94,838,557,0,14.4,56.5,0,0.09,6.7,2,59,68.17,20.5,1022,31.2944,24.4844,N/A
2018,1,7,15,0,106,602,401,91,799,483,0,14.5,60.64,0,0.09,6.7,2,60,69.04,20.400000000000002,1022,22.0235,17.1948,N/A
2018,1,7,15,30,128,422,304,86,747,398,0,14.5,65.32000000000001,0,0.09,6.7,2,60,69.46000000000001,20.3,1022,16.1763,12.5878,N/A
2018,1,7,16,0,114,363,236,78,669,302,2,14.700000000000001,70.43,0,0.09,6.6000000000000005,2,60,70.37,20.3,1022,12.0350,9.3147,N/A
2018,1,7,16,30,74,387,168,66,557,202,0,14.700000000000001,75.88,0,0.09,6.5,2.1,61,71.24,20.1,1022,8.1545,6.2567,N/A
2018,1,7,17,0,51,379,106,51,379,106,0,14.9,81.58,0,0.09,6.4,2.1,61,72.75,19.900000000000002,1022,0.0000,0.0000,N/A
2018,1,7,17,30,23,129,29,23,129,29,0,14.9,87.39,0,0.09,6.4,2.1,62,72.75,19.900000000000002,1022,0.0000,0.0000,N/A
2018,1,7,18,0,0,0,0,0,0,0,3,15,93.79,0,0.09,6.4,2.1,63,73.96000000000001,19.8,1022,0.0000,0.0000,N/A
2018,1,7,18,30,0,0,0,0,0,0,7,15,100.07000000000001,0,0.09,6.4,2.1,63,73.96000000000001,19.8,1022,0.0000,0.0000,N/A
2018,1,7,19,0,0,0,0,0,0,0,7,15.3,106.47,0,0.09,6.4,2.2,67,75.13,19.8,1022,0.0000,0.0000,N/A
2018,1,7,19,30,0,0,0,0,0,0,0,15.3,112.96000000000001,0,0.09,6.300000000000001,2.2,69,75.13,19.8,1022,0.0000,0.0000,N/A
2018,1,7,20,0,0,0,0,0,0,0,3,15.5,119.53,0,0.09,6.300000000000001,2.2,71,76.41,19.8,1022,0.0000,0.0000,N/A
2018,1,7,20,30,0,0,0,0,0,0,3,15.5,126.16,0,0.09,6.1000000000000005,2.2,74,76.41,19.8,1022,0.0000,0.0000,N/A
